Year,Home_Team,Home_Score,Away_Score,Away_Team,Date
1972,Rest of Scottish Districts,6,26,New Zealand,11/25/1972
1972,Romania,6,15,France,11/26/1972
1972,Gwent,7,16,New Zealand,11/28/1972
1972,Wales,16,19,New Zealand,12/2/1972
1972,Midland Counties,16,8,New Zealand,12/6/1972
1972,North-East Counties,3,9,New Zealand,12/9/1972
1972,Glasgow / Edinburgh,10,16,New Zealand,12/12/1972
1972,Scotland,9,14,New Zealand,12/16/1972
1972,Southern Counties,6,23,New Zealand,12/20/1972
1972,Combined Services,10,31,New Zealand,12/26/1972
1972,East Glamorgan,9,20,New Zealand,12/30/1972
1973,South Western Counties,7,30,New Zealand,1/2/1973
1973,England,0,9,New Zealand,1/6/1973
1973,Newport,15,20,New Zealand,1/10/1973
1973,Midland Counties,12,43,New Zealand,1/13/1973
1973,France,16,13,Scotland,1/13/1973
1973,Munster,3,3,New Zealand,1/16/1973
1973,Wales,25,9,England,1/20/1973
1973,Ireland,10,10,New Zealand,1/20/1973
1973,Neath / Aberavon,3,43,New Zealand,1/24/1973
1973,Barbarians,23,11,New Zealand,1/27/1973
1973,French Regional XV,3,12,New Zealand,1/31/1973
1973,French Regional XV,8,23,New Zealand,2/3/1973
1973,Scotland,10,9,Wales,2/3/1973
1973,French Regional XV,3,6,New Zealand,2/7/1973
1973,France,13,6,New Zealand,2/10/1973
1973,Ireland,18,9,England,2/10/1973
1973,England,14,6,France,2/24/1973
1973,Scotland,19,14,Ireland,2/24/1973
1973,Wales,16,12,Ireland,3/10/1973
1973,England,20,13,Scotland,3/17/1973
1973,France,12,3,Wales,3/24/1973
1973,Yugoslavia,3,3,Portugal,4/8/1973
1973,Ireland,6,4,France,4/14/1973
1973,Romania,16,3,Spain,4/14/1973
1973,Poland,35,13,Portugal,4/22/1973
1973,Romania,69,9,Morocco,4/22/1973
1973,Samoa,6,11,New Zealand Maori,5/10/1973
1973,Samoa,0,12,New Zealand Maori,5/12/1973
1973,Portugal,13,3,Poland,5/13/1973
1973,Vava'u & 'Ena Combined,8,35,New Zealand Maori,5/16/1973
1973,Patrons XV,0,15,New Zealand Maori,5/19/1973
1973,Tonga,11,3,New Zealand Maori,5/22/1973
1973,Suva-Rewa XV,39,9,New Zealand Maori,5/26/1973
1973,British Columbia,6,31,Wales,5/26/1973
1973,Alberta,6,76,Wales,5/30/1973
1973,Nadroga,16,15,New Zealand Maori,5/30/1973
1973,Fiji,4,6,New Zealand Maori,6/2/1973
1973,Quebec & Maritimes,9,44,Wales,6/2/1973
1973,Ontario,0,79,Wales,6/5/1973
1973,North-West Fiji,15,19,New Zealand Maori,6/6/1973
1973,South Australia,6,29,Tonga,6/6/1973
1973,Victoria,13,10,Tonga,6/9/1973
1973,Canada,20,58,Wales,6/9/1973
1973,Fiji,3,9,New Zealand Maori,6/9/1973
1973,Sydney,14,19,Tonga,6/11/1973
1973,New South Wales,18,0,Tonga,6/16/1973
1973,Rhodesia,42,4,Italy,6/16/1973
1973,ACT,17,6,Tonga,6/19/1973
1973,Western Transvaal,32,6,Italy,6/20/1973
1973,Border,25,12,Italy,6/23/1973
1973,Australia,30,12,Tonga,6/23/1973
1973,North Eastern Cape,31,12,Italy,6/27/1973
1973,New South Wales Country,22,11,Tonga,6/27/1973
1973,Natal Sharks,23,3,Italy,6/30/1973
1973,Australia,11,16,Tonga,6/30/1973
1973,Queensland,18,10,Tonga,7/3/1973
1973,Eastern Transvaal,39,12,Italy,7/4/1973
1973,Leopards,4,24,Italy,7/7/1973
1973,Darling Downs,9,12,Tonga,7/7/1973
1973,Free State,12,11,Italy,7/9/1973
1973,Transvaal,28,24,Italy,7/11/1973
1973,Fiji,12,13,England,8/28/1973
1973,Taranaki,0,0,England,9/1/1973
1973,Wellington,0,0,England,9/5/1973
1973,Canterbury,0,0,England,9/8/1973
1973,Argentina,15,9,Romania,9/8/1973
1973,Argentina,24,3,Romania,9/15/1973
1973,New Zealand,10,16,England,9/15/1973
1973,East Glamorgan,23,11,Japan,9/22/1973
1973,Monmouthshire,26,16,Japan,9/26/1973
1973,West Glamorgan,19,6,Japan,9/29/1973
1973,Western Counties,9,12,Japan,10/2/1973
1973,Wales,62,14,Japan,10/6/1973
1973,Midland Counties,10,6,Japan,10/9/1973
1973,England U23,19,10,Japan,10/13/1973
1973,Chile,10,13,Uruguay,10/14/1973
1973,Argentina,98,3,Paraguay,10/14/1973
1973,Argentina,55,0,Uruguay,10/16/1973
1973,French Selection,51,19,Japan,10/17/1973
1973,Brazil,6,16,Uruguay,10/18/1973
1973,Paraguay,9,31,Uruguay,10/20/1973
1973,Argentina,96,0,Brazil,10/20/1973
1973,French Selection,29,18,Japan,10/21/1973
1973,Czechoslovakia,32,32,Yugoslavia,10/21/1973
1973,Argentina,60,3,Chile,10/21/1973
1973,French Selection,8,19,Japan,10/24/1973
1973,Metropolitan Counties,15,17,Australia,10/24/1973
1973,South & South West Counties,15,14,Australia,10/27/1973
1973,France,30,18,Japan,10/27/1973
1973,West Germany,9,33,Romania,10/27/1973
1973,Munster,12,12,Argentina,10/31/1973
1973,East Wales,19,11,Australia,10/31/1973
1973,Swansea,9,9,Australia,11/3/1973
1973,Ulster,23,13,Argentina,11/3/1973
1973,Italy,3,3,Czechoslovakia,11/4/1973
1973,West Wales,13,18,Australia,11/6/1973
1973,Connacht,7,16,Argentina,11/6/1973
1973,Ireland,21,8,Argentina,11/10/1973
1973,Wales,24,0,Australia,11/10/1973
1973,France,7,6,Romania,11/11/1973
1973,Northern Counties,16,13,Australia,11/13/1973
1973,Glasgow / Edinburgh,18,13,Argentina,11/14/1973
1973,South of Scotland,16,16,Argentina,11/17/1973
1973,England,20,3,Australia,11/17/1973
1973,North & Midlands of Scotland,23,28,Argentina,11/20/1973
1973,Scotland,12,11,Argentina,11/24/1973
1974,France,9,6,Ireland,1/19/1974
1974,Wales,6,0,Scotland,1/19/1974
1974,Scotland,16,14,England,2/2/1974
1974,Ireland,9,9,Wales,2/2/1974
1974,Portugal,3,11,Italy,2/10/1974
1974,England,21,26,Ireland,2/16/1974
1974,Wales,16,16,France,2/16/1974
1974,France,12,12,England,3/2/1974
1974,Ireland,9,6,Scotland,3/2/1974
1974,Morocco,9,22,Romania,3/3/1974
1974,Middlesex,28,12,Italy,3/15/1974
1974,Scotland,19,6,France,3/16/1974
1974,England,16,12,Wales,3/16/1974
1974,Sussex,16,7,Italy,3/17/1974
1974,Oxfordshire,30,6,Italy,3/20/1974
1974,West Germany,20,10,Portugal,4/7/1974
1974,Romania,20,6,Poland,4/14/1974
1974,South Australia,6,116,New Zealand,5/1/1974
1974,Western Australia,3,31,New Zealand,5/5/1974
1974,Victoria,3,41,New Zealand,5/8/1974
1974,Sydney,10,33,New Zealand,5/12/1974
1974,Poland,0,4,Spain,5/12/1974
1974,New South Wales Country,4,27,New Zealand,5/15/1974
1974,Western Transvaal,13,59,British & Irish Lions,5/15/1974
1974,South West Africa,16,23,British & Irish Lions,5/18/1974
1974,New South Wales,0,20,New Zealand,5/18/1974
1974,Romania,20,9,Spain,5/19/1974
1974,ACT,0,49,New Zealand,5/21/1974
1974,Boland,6,33,British & Irish Lions,5/22/1974
1974,Eastern Province,14,28,British & Irish Lions,5/25/1974
1974,West Germany,6,6,Czechoslovakia,5/25/1974
1974,Australia,6,11,New Zealand,5/25/1974
1974,Queensland,6,42,New Zealand,5/28/1974
1974,South Western Districts,0,97,British & Irish Lions,5/29/1974
1974,Western Province,8,17,British & Irish Lions,6/1/1974
1974,Australia,16,16,New Zealand,6/1/1974
1974,Queensland Country,0,29,New Zealand,6/3/1974
1974,South Africa Rugby Federation XV,6,37,British & Irish Lions,6/4/1974
1974,Australia,6,16,New Zealand,6/8/1974
1974,South Africa,3,12,British & Irish Lions,6/8/1974
1974,Western Province Universities,4,26,British & Irish Lions,6/11/1974
1974,Transvaal,15,23,British & Irish Lions,6/15/1974
1974,Rhodesia,6,42,British & Irish Lions,6/18/1974
1974,Argentina,15,20,France,6/20/1974
1974,South Africa,9,28,British & Irish Lions,6/22/1974
1974,Quaggas,16,20,British & Irish Lions,6/27/1974
1974,Free State,9,11,British & Irish Lions,6/29/1974
1974,Argentina,27,31,France,6/29/1974
1974,Griqualand West,16,69,British & Irish Lions,7/3/1974
1974,Northern Transvaal,12,16,British & Irish Lions,7/6/1974
1974,South Africa African XV,10,56,British & Irish Lions,7/9/1974
1974,South Africa,9,26,British & Irish Lions,7/13/1974
1974,Border,6,26,British & Irish Lions,7/17/1974
1974,Natal Sharks,6,34,British & Irish Lions,7/20/1974
1974,Eastern Transvaal,10,33,British & Irish Lions,7/23/1974
1974,South Africa,13,13,British & Irish Lions,7/27/1974
1974,USSR,31,10,Grivita RC,8/4/1974
1974,USSR,18,4,Prague,8/6/1974
1974,USSR,32,7,Nada RC,8/8/1974
1974,USSR,7,7,Moscow,8/10/1974
1974,East Wales,13,18,Tonga,9/14/1974
1974,Llanelli,24,15,Tonga,9/17/1974
1974,North Wales,12,3,Tonga,9/21/1974
1974,Glasgow,33,16,Tonga,9/24/1974
1974,Scotland,44,8,Tonga,9/28/1974
1974,Northern Counties,17,12,Tonga,10/1/1974
1974,England U23,40,4,Tonga,10/5/1974
1974,Newport,14,6,Tonga,10/9/1974
1974,West Wales,14,6,Tonga,10/12/1974
1974,Romania,15,10,France,10/13/1974
1974,Wales,26,7,Tonga,10/19/1974
1974,Canada,14,40,Tonga,10/25/1974
1974,Ireland Students,3,10,New Zealand,11/6/1974
1974,French Regional XV,7,10,South Africa,11/6/1974
1974,Munster,4,14,New Zealand,11/9/1974
1974,French Regional XV,12,25,South Africa,11/10/1974
1974,French Regional XV,3,16,South Africa,11/13/1974
1974,Leinster,3,8,New Zealand,11/13/1974
1974,Ulster,15,30,New Zealand,11/16/1974
1974,French Regional XV,4,36,South Africa,11/16/1974
1974,Sri Lanka,10,4,Singapore,11/17/1974
1974,Malaysia,31,10,Laos,11/17/1974
1974,Thailand,9,43,Korea,11/17/1974
1974,Japan,30,18,Hong Kong,11/17/1974
1974,Czechoslovakia,6,16,Romania,11/17/1974
1974,Japan,20,7,Korea,11/19/1974
1974,Malaysia,9,7,Singapore,11/19/1974
1974,Sri Lanka,39,3,Laos,11/19/1974
1974,Hong Kong,6,22,Thailand,11/19/1974
1974,French Regional XV,10,29,South Africa,11/19/1974
1974,Connacht,3,25,New Zealand,11/20/1974
1974,Sri Lanka,12,6,Malaysia,11/21/1974
1974,Singapore,27,7,Laos,11/21/1974
1974,Korea,9,19,Hong Kong,11/21/1974
1974,Japan,46,6,Thailand,11/21/1974
1974,France,4,13,South Africa,11/23/1974
1974,Malaysia,0,41,Korea,11/23/1974
1974,Sri Lanka,6,44,Japan,11/23/1974
1974,Ireland,6,15,New Zealand,11/23/1974
1974,Welsh Clubs XV,3,12,New Zealand,11/27/1974
1974,French Regional XV,7,4,South Africa,11/27/1974
1974,Barbarians,13,13,New Zealand,11/30/1974
1974,France,8,10,South Africa,11/30/1974
1974,French Regional XV,19,27,South Africa,12/4/1974
1974,France,36,3,Czechoslovakia,12/15/1974
1975,France,10,25,Wales,1/18/1975
1975,Ireland,12,9,England,1/18/1975
1975,Scotland,20,13,Ireland,2/1/1975
1975,England,20,27,France,2/1/1975
1975,France,10,9,Scotland,2/15/1975
1975,Wales,20,4,England,2/15/1975
1975,Scotland,12,10,Wales,3/1/1975
1975,Ireland,25,6,France,3/1/1975
1975,Wales,32,4,Ireland,3/15/1975
1975,England,7,6,Scotland,3/15/1975
1975,Romania,3,3,Italy,4/27/1975
1975,Czechoslovakia,7,13,Spain,4/27/1975
1975,Spain,12,16,Romania,5/4/1975
1975,Italy,49,9,Czechoslovakia,5/10/1975
1975,Western Australia,3,64,England,5/10/1975
1975,Sydney,14,10,England,5/13/1975
1975,New South Wales,24,29,England,5/17/1975
1975,New South Wales Country,14,13,England,5/20/1975
1975,Australia,16,9,England,5/24/1975
1975,Nelson Bays,6,51,Scotland,5/24/1975
1975,Otago,19,15,Scotland,5/27/1975
1975,Queensland,3,29,England,5/27/1975
1975,Australia,30,21,England,5/31/1975
1975,Canterbury,20,9,Scotland,5/31/1975
1975,Natal Sharks,18,34,France,5/31/1975
1975,South Africa African XV,9,34,France,6/2/1975
1975,Queensland Country,6,42,England,6/3/1975
1975,South African Coloured XV,3,37,France,6/4/1975
1975,Hawke's Bay,0,30,Scotland,6/4/1975
1975,Wellington,25,36,Scotland,6/7/1975
1975,South Africa Invitational XV,18,3,France,6/7/1975
1975,South Western Districts,6,44,France,6/9/1975
1975,Bay of Plenty,10,16,Scotland,6/10/1975
1975,Eastern Province,9,18,France,6/11/1975
1975,Transvaal,28,22,France,6/14/1975
1975,New Zealand,24,0,Scotland,6/14/1975
1975,South West Africa,13,13,France,6/17/1975
1975,South Africa,38,25,France,6/21/1975
1975,North Eastern Cape,15,34,France,6/24/1975
1975,Wairarapa Bush,12,13,Tonga,6/25/1975
1975,West Coast,17,21,Tonga,6/28/1975
1975,South Africa,33,18,France,6/28/1975
1975,North Otago,30,18,Tonga,7/1/1975
1975,Canterbury,31,20,Tonga,7/5/1975
1975,Mid Canterbury,19,22,Tonga,7/9/1975
1975,Wanganui,15,28,Tonga,7/12/1975
1975,East Coast,6,47,Tonga,7/15/1975
1975,New Zealand Maori,23,16,Tonga,7/19/1975
1975,Western Australia,10,14,Japan,7/20/1975
1975,South Australia,17,21,Japan,7/23/1975
1975,King Country,13,18,Tonga,7/23/1975
1975,Counties,12,17,Tonga,7/26/1975
1975,Victoria,16,20,Japan,7/26/1975
1975,Sydney,38,22,Tonga,7/29/1975
1975,Thames Valley,16,41,Tonga,7/29/1975
1975,New Zealand Maori,37,7,Tonga,8/2/1975
1975,New South Wales Country,97,20,Japan,8/6/1975
1975,Poverty Bay,12,19,Romania,8/6/1975
1975,Waikato,9,14,Romania,8/9/1975
1975,Queensland,64,23,Japan,8/10/1975
1975,Australia,37,7,Japan,8/12/1975
1975,Queensland Country,12,33,Japan,8/13/1975
1975,Manawatu,28,9,Romania,8/13/1975
1975,North Auckland,3,0,Romania,8/16/1975
1975,Australia,50,25,Japan,8/17/1975
1975,Marlborough,6,21,Romania,8/20/1975
1975,Southland,9,12,Romania,8/23/1975
1975,South Canterbury,12,4,Romania,8/27/1975
1975,Poland,27,6,Czechoslovakia,8/30/1975
1975,USSR,6,6,USSR A,8/30/1975
1975,Junior All Blacks,10,10,Romania,8/30/1975
1975,USSR,28,0,Czechoslovakia,9/1/1975
1975,USSR,15,21,Poland,9/2/1975
1975,USSR,17,3,Romania XV,9/5/1975
1975,Gala,29,18,Italy,9/8/1975
1975,Heriot's FP,9,21,Italy,9/10/1975
1975,Hong Kong,3,57,Wales,9/10/1975
1975,England U23,29,13,Italy,9/13/1975
1975,Combined Waseda U and Kinki Nihon Railway XV,3,32,Wales,9/15/1975
1975,Japan B,7,34,Wales,9/18/1975
1975,Brazil,10,31,Chile,9/20/1975
1975,Japan,12,56,Wales,9/21/1975
1975,Argentina,30,15,Uruguay,9/21/1975
1975,Paraguay,6,19,Brazil,9/21/1975
1975,Uruguay,38,7,Brazil,9/23/1975
1975,Paraguay,3,44,Chile,9/23/1975
1975,Japan,6,82,Wales,9/24/1975
1975,Chile,15,7,Uruguay,9/25/1975
1975,Argentina,93,0,Paraguay,9/25/1975
1975,Argentina,64,6,Brazil,9/27/1975
1975,Argentina,45,3,Chile,9/28/1975
1975,Paraguay,18,38,Uruguay,9/28/1975
1975,French Regional XV,27,14,Argentina,10/8/1975
1975,French Selection,3,10,Argentina,10/12/1975
1975,French Regional XV,3,9,Argentina,10/16/1975
1975,France,29,6,Argentina,10/19/1975
1975,French Regional XV,21,18,Argentina,10/22/1975
1975,France,36,21,Argentina,10/25/1975
1975,Czechoslovakia,28,3,Yugoslavia,10/26/1975
1975,Oxford University,3,36,Australia,10/29/1975
1975,French Regional XV,16,17,Argentina,10/29/1975
1975,Cardiff,14,9,Australia,11/1/1975
1975,Romania,20,9,Poland,11/2/1975
1975,Llanelli,28,28,Australia,11/4/1975
1975,London Counties,11,26,Australia,11/8/1975
1975,East Midlands,11,8,Australia,11/12/1975
1975,Ulster,25,30,Australia,11/15/1975
1975,Switzerland,6,23,Czechoslovakia,11/16/1975
1975,Edinburgh Rugby,9,10,Australia,11/19/1975
1975,North-East Counties,21,22,Australia,11/22/1975
1975,France,36,12,Romania,11/23/1975
1975,Gloucestershire-Somerset,6,15,Australia,11/26/1975
1975,Swansea,6,12,Australia,11/29/1975
1975,South of Scotland,6,10,Australia,12/2/1975
1975,Scotland,10,3,Australia,12/6/1975
1975,Netherlands,4,4,Spain,12/7/1975
1975,Southern Counties,14,33,Australia,12/10/1975
1975,West Midlands,12,31,Australia,12/13/1975
1975,Glamorgan,18,51,Australia,12/16/1975
1975,Spain,6,19,Italy,12/20/1975
1975,Wales,28,3,Australia,12/20/1975
1975,Cornwall-Devon,9,23,Australia,12/27/1975
1975,Combined Services,3,14,Australia,12/30/1975
1976,England,23,6,Australia,1/3/1976
1976,Newport,7,13,Australia,1/7/1976
1976,North-West Counties,16,21,Australia,1/10/1976
1976,Scotland,6,13,France,1/10/1976
1976,Munster,13,15,Australia,1/13/1976
1976,Ireland,10,20,Australia,1/17/1976
1976,England,9,21,Wales,1/17/1976
1976,Gwent,15,26,Australia,1/21/1976
1976,Barbarians,19,7,Australia,1/24/1976
1976,USA,12,24,Australia,1/31/1976
1976,France,26,3,Ireland,2/7/1976
1976,Wales,28,6,Scotland,2/7/1976
1976,Scotland,22,12,England,2/21/1976
1976,Ireland,9,34,Wales,2/21/1976
1976,Wales,19,13,France,3/6/1976
1976,England,12,13,Ireland,3/6/1976
1976,France,30,9,England,3/20/1976
1976,Ireland,6,15,Scotland,3/20/1976
1976,Netherlands,3,27,Romania,3/28/1976
1976,Italy,13,12,Romania,4/24/1976
1976,Romania,16,7,Spain,5/2/1976
1976,British Columbia,38,7,Japan,5/12/1976
1976,Poland,17,14,Spain,5/15/1976
1976,Sydenham,12,4,Fiji,5/15/1976
1976,South Canterbury,4,19,Ireland,5/15/1976
1976,North Auckland,3,12,Ireland,5/19/1976
1976,Tasmania,8,48,Fiji,5/19/1976
1976,Western Australia,3,47,Fiji,5/22/1976
1976,Auckland,13,10,Ireland,5/22/1976
1976,Manawatu,16,22,Ireland,5/26/1976
1976,South Australia,10,7,Fiji,5/26/1976
1976,Victoria,4,27,Fiji,5/29/1976
1976,Canterbury,18,4,Ireland,5/29/1976
1976,Southland,3,18,Ireland,6/1/1976
1976,New South Wales Country,13,11,Fiji,6/1/1976
1976,New South Wales,37,6,Fiji,6/5/1976
1976,New Zealand,11,3,Ireland,6/5/1976
1976,Eastern Union,12,16,France,6/6/1976
1976,ACT,12,28,Fiji,6/8/1976
1976,New York Selection,7,71,France,6/9/1976
1976,Fiji,0,8,Ireland,6/9/1976
1976,USA,14,33,France,6/12/1976
1976,Australia,22,6,Fiji,6/12/1976
1976,Queensland,28,16,Fiji,6/14/1976
1976,Australia,21,9,Fiji,6/19/1976
1976,Queensland Country,4,24,Fiji,6/22/1976
1976,Australia,27,17,Fiji,6/26/1976
1976,Border,0,24,New Zealand,6/30/1976
1976,Eastern Province,15,28,New Zealand,7/3/1976
1976,South African Coloured XV,3,25,New Zealand,7/7/1976
1976,South Africa Invitational XV,24,31,New Zealand,7/10/1976
1976,Boland,6,42,New Zealand,7/14/1976
1976,Western Province,12,11,New Zealand,7/17/1976
1976,SA Gazelles,15,21,New Zealand,7/20/1976
1976,South Africa,16,7,New Zealand,7/24/1976
1976,Western Transvaal,3,42,New Zealand,7/28/1976
1976,Transvaal,10,12,New Zealand,7/31/1976
1976,SA Universities,9,21,New Zealand,8/4/1976
1976,Eastern Transvaal,12,26,New Zealand,8/7/1976
1976,USSR,22,16,Poland,8/8/1976
1976,USSR,24,9,USSR A,8/9/1976
1976,Romania XV,29,10,Czechoslovakia,8/9/1976
1976,OFS Country Invitation XV,6,31,New Zealand,8/10/1976
1976,USSR,7,12,Czechoslovakia,8/11/1976
1976,USSR,15,6,Ukraine,8/12/1976
1976,USSR,10,6,Romania XV,8/14/1976
1976,Poland,16,3,Czechoslovakia,8/14/1976
1976,South Africa,9,15,New Zealand,8/14/1976
1976,Quaggas-Barbarians,31,32,New Zealand,8/18/1976
1976,Transvaal Country Invitation XV,13,48,New Zealand,8/24/1976
1976,Natal Sharks,13,42,New Zealand,8/28/1976
1976,South Africa African XV,0,31,New Zealand,8/31/1976
1976,Northern Transvaal,29,27,New Zealand,8/31/1976
1976,South Africa,15,10,New Zealand,9/4/1976
1976,North West Cape,17,34,New Zealand,9/6/1976
1976,Free State,10,15,New Zealand,9/11/1976
1976,Griqualand West,3,26,New Zealand,9/14/1976
1976,South Africa,15,14,New Zealand,9/18/1976
1976,USSR,3,14,Romania,9/19/1976
1976,USSR,33,4,Poland A,9/20/1976
1976,Bulgaria,13,27,USSR,9/21/1976
1976,Bulgaria,0,100,Romania,9/21/1976
1976,Gloucestershire,62,10,Japan,9/22/1976
1976,Scotland,34,9,Japan,9/25/1976
1976,English Students,16,21,Japan,9/29/1976
1976,East Wales,22,25,Argentina,9/29/1976
1976,Combined Services,23,21,Japan,10/2/1976
1976,Cardiff,25,29,Argentina,10/2/1976
1976,Cambridge University,35,38,Japan,10/6/1976
1976,French Selection,15,17,Australia,10/6/1976
1976,Aberavon,6,18,Argentina,10/6/1976
1976,Midlands & North of England,24,9,Argentina,10/9/1976
1976,Welsh Clubs XV,63,9,Japan,10/9/1976
1976,French Selection,15,13,Australia,10/10/1976
1976,West Wales,14,12,Argentina,10/12/1976
1976,Uruguay,3,64,New Zealand,10/12/1976
1976,Oxford University,0,37,Japan,10/13/1976
1976,French Selection,10,6,Australia,10/13/1976
1976,Buenos Aries Selection,13,24,New Zealand,10/16/1976
1976,Wales,20,19,Argentina,10/16/1976
1976,England U23,58,15,Japan,10/16/1976
1976,Czechoslovakia,9,6,USSR,10/17/1976
1976,French Selection,9,15,Australia,10/17/1976
1976,Poland,8,38,Romania,10/17/1976
1976,Italy U21,31,30,Japan,10/19/1976
1976,Interior Selection,13,30,New Zealand,10/20/1976
1976,French Selection,16,7,Australia,10/20/1976
1976,Italy,25,3,Japan,10/21/1976
1976,Club Atlético de San Isidro,3,37,New Zealand,10/23/1976
1976,France,18,15,Australia,10/24/1976
1976,Tucumán RC,15,51,New Zealand,10/26/1976
1976,French Selection,6,12,Australia,10/26/1976
1976,Argentina,9,21,New Zealand,10/30/1976
1976,Cardiff,54,22,Italy,10/30/1976
1976,France,34,6,Australia,10/30/1976
1976,USSR,72,0,Sweden,10/30/1976
1976,Aberavon,13,4,Italy,11/1/1976
1976,French Selection,25,7,Australia,11/1/1976
1976,Rosario,4,43,New Zealand,11/3/1976
1976,Italy,15,16,Australia,11/4/1976
1976,Argentina,6,26,New Zealand,11/6/1976
1976,Czechoslovakia,22,6,West Germany,11/6/1976
1976,Cuyo,6,25,New Zealand,11/9/1976
1976,Malaysia,16,13,Chinese Taipei,11/12/1976
1976,Japan,42,6,Chinese Taipei,11/12/1976
1976,Japan,95,3,Malaysia,11/14/1976
1976,Romania,15,12,France,11/14/1976
1976,Japan,46,9,Thailand,11/16/1976
1976,Romania,89,0,Morocco,11/17/1976
1976,Singapore,12,6,Malaysia,11/20/1976
1976,Japan,11,3,Korea,11/20/1976
1976,Italy,17,4,Spain,11/27/1976
1976,France,28,21,Spain,12/5/1976
1977,England,26,6,Scotland,1/15/1977
1977,Wales,25,9,Ireland,1/15/1977
1977,France,16,9,Wales,2/5/1977
1977,Ireland,0,4,England,2/5/1977
1977,Scotland,21,18,Ireland,2/19/1977
1977,England,3,4,France,2/19/1977
1977,Spain,21,3,Morocco,2/20/1977
1977,France,23,3,Scotland,3/5/1977
1977,Wales,14,9,England,3/5/1977
1977,Scotland,9,18,Wales,3/19/1977
1977,Ireland,6,15,France,3/19/1977
1977,West Germany,16,22,USSR,4/17/1977
1977,Spain,11,3,Poland,4/17/1977
1977,Spain,12,22,Romania,4/23/1977
1977,Romania,69,0,Italy,5/1/1977
1977,Wairarapa Bush,13,41,British & Irish Lions,5/18/1977
1977,Hawke's Bay,11,13,British & Irish Lions,5/21/1977
1977,Poverty Bay / East Coast,6,25,British & Irish Lions,5/25/1977
1977,British Columbia Presidents XV,7,16,England U23,5/25/1977
1977,British Columbia,21,44,England U23,5/28/1977
1977,Taranaki,13,21,British & Irish Lions,5/28/1977
1977,Alberta,7,16,England U23,5/31/1977
1977,Wanganui / King Country,9,60,British & Irish Lions,6/1/1977
1977,Manawatu / Horowhenua,12,18,British & Irish Lions,6/4/1977
